BASIN NAME,FORMATION,LAT,LONG
Haughton,,-19.5792,147.4774
Haughton,,-19.5792,147.4774
Haughton,,-19.5792,147.4774
Haughton,,-19.5781,147.465
Haughton,,-19.5781,147.465
Haughton,,-19.5781,147.465
Haughton,,-19.5781,147.465
Haughton,,-19.5054,147.3758
Haughton,,-19.5054,147.3758
Haughton,,-19.5054,147.3758
Haughton,,-19.5054,147.3758
Haughton,,-19.5054,147.3758
Haughton,,-19.5325,147.2133
Haughton,,-19.5325,147.2133
Haughton,,-19.5949,147.2328
Haughton,,-19.7173,147.1037
Haughton,,-19.7173,147.1037
Haughton,,-19.5537,147.3482
Haughton,,-19.7819,147.1714
Haughton,,-19.7355,147.1921
Haughton,,-19.6158,147.3579
Haughton,,-19.6107,147.5072
Haughton,,-19.5976,147.3385
Haughton,,-19.6803,147.3337
Haughton,,-19.8362,147.171
Haughton,,-19.5158,147.2648
Haughton,,-19.5158,147.2648
Haughton,,-19.5262,147.2385
Haughton,,-19.5262,147.2385
Haughton,,-19.5262,147.2385
Haughton,,-19.5262,147.2385
Haughton,,-19.6179,147.3133
Haughton,,-19.641,147.3383
Haughton,,-19.647,147.2333
Haughton,,-19.6564,147.2331
Haughton,,-19.6564,147.2331
Haughton,,-19.5412,147.0882
Haughton,,-19.6035,147.3786
Haughton,,-19.7197,147.1744
Haughton,,-19.7395,147.1165
Haughton,,-19.503,147.4237
Haughton,,-19.5067,147.3468
Haughton,,-19.6108,147.2345
Haughton,,-19.5346,147.1708
Haughton,,-19.5346,147.1708
Haughton,,-19.6551,147.1393
Haughton,,-19.5586,147.264
Haughton,,-19.6183,147.3389
Haughton,,-19.6519,147.1151
Haughton,,-19.6061,147.2046
Haughton,,-19.6763,147.1809
Haughton,,-19.7399,147.0933
Haughton,,-19.5452,147.1649
Haughton,,-19.5574,147.3846
Haughton,,-19.7047,147.1203
Haughton,,-19.6167,147.2985
Haughton,,-19.5081,147.4309
Haughton,,-19.6094,147.2539
Haughton,,-19.6094,147.2539
Haughton,,-19.5348,147.3879
Haughton,,-19.5915,147.3317
Haughton,,-19.6343,147.1174
Haughton,,-19.5947,147.4937
Haughton,,-19.6098,147.4871
Haughton,,-19.6098,147.4871
Haughton,,-19.6098,147.4871
Haughton,,-19.6098,147.4871
Haughton,,-19.6098,147.4871
Haughton,,-19.619,147.5051
Haughton,,-19.5453,147.4568
Haughton,,-19.5468,147.2018
Haughton,,-19.5325,147.2132
Haughton,,-19.5325,147.2132
Haughton,,-19.7355,147.1921
Haughton,,-19.5325,147.1807
Haughton,,-19.5325,147.1807
Haughton,,-19.5325,147.1807
Haughton,,-19.5633,147.1533
Haughton,,-19.6763,147.1406
Haughton,,-19.6015,147.4289
Haughton,,-19.6559,147.5256
Haughton,,-19.6375,147.3816
Haughton,,-19.8185,147.2237
Haughton,,-19.6896,147.2295
Haughton,,-19.5615,147.1363
Haughton,,-19.6487,147.1669
Haughton,,-19.551,147.0551
Haughton,,-19.5219,147.1778
Haughton,,-19.6507,147.3708
Haughton,,-19.7112,147.2694
Haughton,,-19.7289,147.1662
Haughton,,-19.6017,147.2021
Haughton,,-19.6017,147.2021
Haughton,,-19.6875,147.1277
Haughton,,-19.6613,147.3653
Haughton,,-19.5615,147.2377
Haughton,,-19.5319,147.1416
Haughton,,-19.5679,147.1978
Haughton,,-19.5712,147.3048
Haughton,,-19.6964,147.1959
Haughton,,-19.6757,147.1497
Haughton,,-19.522,147.1778
Haughton,,-19.5558,147.4489
Haughton,,-19.8267,147.1567
Haughton,,-19.6003,147.4743
Haughton,,-19.5677,147.4454
Haughton,,-19.6896,147.2295
Haughton,,-19.6896,147.2295
Haughton,,-19.5614,147.2377
Haughton,,-19.8539,147.1632
Haughton,,-19.622,147.3011
Haughton,,-19.7177,147.2656
Haughton,,-19.6516,147.2827
Haughton,,-19.5333,147.1564
Haughton,,-19.6854,147.1073
Haughton,,-19.529,147.2746
Haughton,,-19.529,147.2746
Haughton,,-19.529,147.2746
Haughton,,-19.5597,147.2542
Haughton,,-19.5988,147.321
Haughton,,-19.6426,147.3271
Haughton,,-19.6079,147.1956
Haughton,,-19.8193,147.1733
Haughton,,-19.6236,147.3716
Haughton,,-19.5944,147.3056
Haughton,,-19.6021,147.3634
Haughton,,-19.5808,147.3542
Haughton,,-19.5256,147.4209
Haughton,,-19.6295,147.1747
Haughton,,-19.6226,147.2049
Haughton,,-19.6371,147.2938
Haughton,,-19.7494,147.1048
Haughton,,-19.4951,147.3088
Haughton,,-19.644,147.1986
Haughton,,-19.5768,147.4959
Haughton,,-19.5768,147.4959
Haughton,,-19.5768,147.4959
Haughton,,-19.6561,147.1565
Haughton,,-19.5262,147.2383
Haughton,,-19.8288,147.1717
Haughton,,-19.5342,147.4544
Haughton,,-19.6285,147.3684
Haughton,,-19.6271,147.1505
Haughton,,-19.5643,147.3598
Haughton,,-19.6226,147.2051
Haughton,,-19.5781,147.465
Haughton,,-19.7647,147.1946
Haughton,,-19.5253,147.2003
Haughton,,-19.5828,147.3304
Haughton,,-19.5535,147.4153
Haughton,,-19.5167,147.1473
Haughton,,-19.5567,147.1064
Haughton,,-19.5452,147.1649
Haughton,,-19.6977,147.2068
Haughton,,-19.6379,147.1673
Haughton,,-19.5246,147.2141
Haughton,,-19.5246,147.2141
Haughton,,-19.6178,147.1748
Haughton,,-19.6178,147.1748
Haughton,,-19.7261,147.0773
Haughton,,-19.7847,147.1577
Haughton,,-19.5055,147.0653
Haughton,,-19.5839,147.5042
Haughton,,-19.5037,147.3281
Haughton,,-19.5071,147.3467
Haughton,,-19.6003,147.4743
Haughton,,-19.6003,147.4743
Haughton,,-19.6003,147.4743
Burdekin,,-19.7893,147.2162
Burdekin,,-19.8244,147.3047
Burdekin,BLAIR ATHOL COAL MEASURES,-22.5301,147.6746
Burdekin,,-19.851,147.2123
Burdekin,,-19.6847,147.4976
Burdekin,,-19.6351,147.4307
Burdekin,,-19.7834,147.3186
Burdekin,,-19.6351,147.4308
Burdekin,,-19.6351,147.4308
Burdekin,,-19.8654,147.2446
Burdekin,,-19.8785,147.1879
Burdekin,,-19.7661,147.2386
Burdekin,,-19.7631,147.2292
Burdekin,,-19.6756,147.4838
Burdekin,,-19.6756,147.4838
Burdekin,,-19.6756,147.4838
Burdekin,,-19.6756,147.4838
Burdekin,,-20.0449,147.2783
Burdekin,,-19.7206,147.2964
Burdekin,BURDEKIN RIVER ALLUVIUM,-19.7036,147.404
Burdekin,,-19.6924,145.8495
Burdekin,,-19.8166,147.2617
Burdekin,,-19.6195,147.4517
Burdekin,,-19.8191,147.3018
Burdekin,,-19.7907,147.2936
Burdekin,,-19.6341,147.4506
Burdekin,,-19.7062,147.5067
Burdekin,,-19.7062,147.5067
Burdekin,,-19.829,147.271
Burdekin,TERTIARY - UNDEFINED,-23.6555,146.6414
Burdekin,,-19.6753,147.4197
Burdekin,,-19.7947,147.2458
Burdekin,,-19.7446,147.2605
Burdekin,,-19.6442,147.4286
Burdekin,,-18.5875,144.9249
Burdekin,,-19.7237,147.3014
Burdekin,,-19.6643,147.461
Burdekin,,-19.7525,147.1899
Burdekin,,-19.7584,147.3553
Burdekin,,-19.8176,147.3125
Burdekin,,-19.8176,147.3125
Burdekin,BURDEKIN RIVER ALLUVIUM,-19.72,147.4179
Burdekin,,-19.6674,147.4355
Burdekin,,-20.5148,145.7102
Burdekin,,-19.6415,147.4464
Burdekin,,-19.7995,147.2056
Burdekin,,-19.6791,147.4746
Burdekin,,-19.6791,147.4746
Burdekin,,-19.6791,147.4746
Burdekin,,-19.6791,147.4746
Burdekin,,-19.8379,147.2615
Burdekin,,-19.6374,147.4053
Burdekin,,-19.6764,147.434
Burdekin,,-20.9994,146.4272
Burdekin,COLINLEA SANDSTONE,-22.9527,146.5417
Burdekin,,-19.7518,147.2189
Burdekin,,-20.4845,145.4823
Burdekin,,-19.8282,147.2859
Burdekin,,-19.8282,147.2859
Burdekin,,-19.8137,147.1962
Burdekin,,-19.8358,147.1969
Burdekin,,-19.6826,147.4641
Burdekin,,-19.6826,147.4641
Burdekin,,-19.6826,147.4641
Burdekin,,-19.6826,147.4641
Burdekin,,-19.6535,147.3879
Burdekin,,-19.7798,147.3505
Burdekin,,-19.8027,147.2774
Burdekin,,-19.7519,147.2374
Burdekin,,-19.7772,147.2295
Burdekin,NULLA BASALT,-19.8184,145.7311
Burdekin,,-19.6927,147.5275
Burdekin,,-19.7226,147.2435
Burdekin,,-19.8566,147.233
Burdekin,,-18.391,145.0889
Burdekin,BELYANDO RIVER ALLUVIUM,-22.4737,146.5869
Burdekin,,-19.8218,147.2872
Burdekin,,-19.8324,147.3319
Burdekin,,-19.8173,147.2483
Burdekin,,-19.6706,147.4919
Burdekin,,-19.705,147.4652
Burdekin,,-19.705,147.4652
Burdekin,,-19.705,147.4652
Burdekin,,-19.8565,147.2655
Burdekin,,-19.6927,147.5275
Burdekin,,-19.699,147.5144
Burdekin,,-19.699,147.5144
Burdekin,,-19.8413,147.2717
Burdekin,MCBRIDE BASALT,-18.5286,144.7516
Burdekin,,-19.9934,147.2427
Burdekin,,-19.9934,147.2427
Burdekin,,-19.7929,147.2339
Burdekin,,-19.7809,147.3355
Burdekin,,-19.6539,147.4687
Burdekin,,-22.3554,147.5629
Burdekin,,-19.6504,147.4155
Burdekin,NULLA BASALT,-19.8152,145.4952
Burdekin,,-19.6674,147.4355
Burdekin,,-19.6598,147.4375
Burdekin,,-19.6992,147.4368
Burdekin,,-19.8137,147.3128
Burdekin,,-19.8517,147.1848
Burdekin,,-19.7943,147.2828
Burdekin,MCBRIDE BASALT,-18.2547,144.9593
Burdekin,,-19.7916,147.2547
Burdekin,,-19.8094,147.2381
Burdekin,,-19.7859,147.2085
Burdekin,,-19.6779,147.5115
Burdekin,,-19.7518,147.2455
Burdekin,,-21.5369,146.8647
Burdekin,,-19.7926,147.3431
Burdekin,,-19.8407,147.2383
Burdekin,,-19.7971,147.3161
Burdekin,,-19.7971,147.3161
Burdekin,,-19.6655,145.7065
Burdekin,,-19.8188,147.2395
Burdekin,,-19.8654,147.1833
Burdekin,,-22.2146,147.584
Burdekin,,-19.8589,147.2518
Burdekin,,-19.7277,147.2594
Burdekin,,-19.6963,147.5264
Burdekin,,-19.9949,147.253
Burdekin,,-19.7685,147.2105
Burdekin,,-19.7765,147.2669
Burdekin,,-19.7765,147.2669
Burdekin,,-19.7302,147.2383
Burdekin,,-19.7302,147.2383
Burdekin,,-19.814,147.2687
Burdekin,,-19.814,147.2687
Burdekin,MCBRIDE BASALT,-18.5148,144.8537
Burdekin,,-19.7078,147.4859
Burdekin,,-19.7078,147.4859
Burdekin,,-19.7078,147.4859
Burdekin,,-19.7078,147.4859
Burdekin,,-19.8303,147.303
Burdekin,,-19.7002,147.3683
Burdekin,COLINLEA SANDSTONE,-23.3797,146.4695
Burdekin,,-22.4528,147.9353
Burdekin,NULLA BASALT,-19.8542,145.1555
Burdekin,,-19.6845,147.3546
Burdekin,,-19.648,147.4133
Burdekin,,-22.3577,147.7489
Burdekin,,-19.6186,147.3842
Burdekin,,-19.7278,147.2512
Burdekin,,-19.83,147.3003
Burdekin,,-19.83,147.3003
Burdekin,,-19.7018,147.2492
Burdekin,NATIVE COMPANION ALLUVIUM,-23.3647,146.6336
Burdekin,,-19.7227,147.4336
Burdekin,,-19.7108,147.2271
Burdekin,,-19.829,147.2798
Burdekin,TERTIARY - UNDEFINED,-23.4135,146.6188
Burdekin,,-19.6468,147.4211
Burdekin,,-19.6468,147.4211
Burdekin,,-19.8523,147.2833
Burdekin,,-19.6906,147.3591
Burdekin,,-19.8671,147.2525
Burdekin,,-19.8527,147.259
Burdekin,,-19.8386,147.1862
Burdekin,,-19.6373,147.3921
Burdekin,,-19.8285,147.261
Burdekin,,-19.6587,147.4232
Burdekin,,-19.7387,147.2532
Burdekin,MCBRIDE BASALT,-18.3106,145.129
Burdekin,,-19.6243,147.4022
Burdekin,,-19.6758,147.4053
Burdekin,,-19.8164,147.2117
Burdekin,,-19.7842,147.1938
Burdekin,,-19.7207,147.4567
Burdekin,,-19.7476,147.2867
Burdekin,,-19.8041,147.3168
Burdekin,,-19.7772,147.2295
Burdekin,,-19.7216,147.2258
Burdekin,SANDY CREEK ALLUVIUM,-22.9534,146.5418
Burdekin,,-19.6472,147.4441
Burdekin,,-19.7903,147.2264
Burdekin,,-19.6796,147.4627
Burdekin,TERTIARY - UNDEFINED,-23.3848,146.4647
Burdekin,,-20.359,145.6596
Burdekin,BASALT,-22.5327,147.6719
Burdekin,,-19.8221,147.2697
Burdekin,TERTIARY - UNDEFINED,-23.6381,146.567
Burdekin,,-19.7995,147.2056
Burdekin,,-19.6592,147.3925
Don,,-20.011,148.133
Don,,-20.0995,148.0782
Don,,-20.0096,148.1818
Don,,-20.0153,148.1792
Don,,-20.0707,148.1594
Don,,-19.7743,147.4189
Don,,-19.9871,148.1363
Don,,-20.1325,148.1493
Don,,-20.0182,148.1911
Don,,-19.7313,147.5326
Don,,-19.7313,147.5326
Don,,-19.7313,147.5326
Don,,-19.7313,147.5326
Don,,-19.7313,147.5326
Don,,-19.7313,147.5326
Don,,-19.9919,148.2407
Don,,-19.9919,148.2407
Don,,-20.1218,148.053
Don,,-20.1762,147.98
Don,,-19.9813,148.2128
Don,,-20.0601,148.1611
Don,,-20.0312,148.1983
Don,,-19.9743,148.2059
Don,,-19.9764,148.1855
Don,,-19.9764,148.1855
Don,,-20.0401,148.1128
Don,,-19.9758,148.2206
Don,,-20.0476,148.1159
Don,,-19.9779,148.2247
Don,,-20.0071,148.202
Don,,-20.0467,148.1936
Don,,-19.9828,148.1773
Don,,-19.9786,148.1428
Don,,-19.9786,148.1428
Don,,-19.9773,148.1914
Don,,-20.0524,148.1356
Don,,-20.0489,148.1185
Don,,-20.07,148.1635
Don,,-19.7505,147.4456
Don,,-20.0291,148.1781
Don,,-20.0154,148.1391
Don,,-20.0793,148.1339
Don,,-20.0603,148.1188
Don,,-19.9928,148.1954
Don,,-20.0168,148.1975
Don,,-19.974,148.2167
Don,,-20.0247,148.19
Don,,-19.9912,148.184
Don,,-20.0626,148.1478
Don,,-20.132,148.1429
Don,,-19.9892,148.2006
Don,,-19.9892,148.2006
Don,,-19.9743,148.2291
Don,,-19.9743,148.2291
Don,,-19.9743,148.2291
Don,,-20.0828,148.125
Don,,-20.0509,148.1696
Don,,-19.8629,147.6889
Don,,-19.752,147.4757
Don,,-20.0657,148.1614
Don,,-19.9904,148.2292
Don,,-19.995,148.1759
Don,,-20.0032,148.193
Don,,-19.9989,148.1616
Don,,-19.9989,148.1616
Don,,-19.9989,148.1616
Don,,-20.0386,148.1269
Don,,-20.0168,148.1431
Don,,-20.0322,148.1822
Don,,-20.0069,148.1999
Don,,-19.7776,147.5033
Don,,-20.0505,148.1262
Don,,-20.0462,148.1852
Don,,-20.0301,148.1894
Don,,-20.0301,148.1894
Don,,-19.7873,147.5267
Don,,-19.7873,147.5267
Don,,-19.974,148.2167
Don,,-20.0167,148.1573
Don,,-19.9901,148.1761
Don,,-19.9901,148.1761
Don,,-19.9901,148.1761
Don,,-19.9781,148.2017
Don,,-19.9781,148.2017
Don,,-19.7356,147.4808
Don,,-20.0604,148.12
Don,,-20.0507,148.1282
Don,,-20.0273,148.1386
Don,,-20.2516,148.1194
Don,,-20.2065,148.1313
Don,,-20.1206,148.1228
Don,,-20.0196,148.1478
Don,,-19.979,148.2323
Don,,-19.979,148.2323
Don,,-19.979,148.2323
Don,,-19.9721,148.1888
Don,,-19.9721,148.1888
Don,,-20.0434,148.1439
Don,,-19.9746,148.2224
Don,,-19.9746,148.2224
Don,,-20.1012,148.1364
Don,,-20.0661,148.1661
Don,,-19.989,148.1843
Don,,-19.9814,148.1971
Don,,-19.7104,147.3802
Don,,-20.0032,148.2084
Don,,-19.9851,148.21
Don,,-19.9747,148.1975
Don,,-19.9048,147.693
Don,,-19.9972,148.2141
Don,,-19.9693,148.1989
Don,,-19.9693,148.1989
Don,,-19.9851,148.1969
Don,,-19.7737,147.5164
Don,,-19.7331,147.4005
Don,,-19.9905,148.2154
Don,,-20.1211,148.1325
Don,,-20.0192,148.198
Don,,-20.0114,148.1957
Don,,-19.9814,148.2247
Don,,-19.9952,148.1703
Don,,-19.9952,148.1703
Don,,-20.0154,148.1841
Don,,-19.9982,148.1949
Don,,-19.9959,148.1414
Don,,-19.7377,147.4506
Don,,-19.9733,148.1987
Don,,-19.9733,148.1987
Don,,-19.9733,148.1987
Don,,-19.9733,148.1987
Don,,-20.0192,148.1979
Don,,-19.994,148.1925
Don,,-19.8934,147.6961
Don,,-19.9745,148.2104
Don,,-19.9745,148.2104
Don,,-19.9802,148.1851
Don,,-19.9802,148.1851
Don,,-20.0654,148.1746
Don,,-20.0654,148.1746
Don,,-20.0169,148.196
Don,,-19.984,148.2259
Don,,-20.0037,148.1717
Don,,-20.0945,148.14
Don,,-19.9761,148.2238
Don,,-19.8679,147.6666
Don,,-20.0603,148.1188
Don,,-20.1492,148.1479
Don,,-19.8012,147.4042
Don,,-19.9966,148.2086
Don,,-19.9966,148.2086
Don,,-20.0819,148.1203
Don,,-19.7302,147.4639
Don,,-19.8398,147.4944
Don,,-20.0407,148.1487
Don,,-19.9894,148.2056
Don,,-19.9894,148.2056
Don,,-19.9933,148.1836
Don,,-20.0394,148.1374
Don,,-19.736,147.4333
Don,,-19.7543,147.4292
Don,,-19.9985,148.1316
Don,,-20.1506,148.1252
Don,,-19.9905,148.2154
Don,,-19.9974,148.1529
Don,,-20.1599,148.1294
Don,,-19.9911,148.2189
Don,,-20.0052,148.202
Don,,-19.9875,148.2194
Don,,-19.9967,148.1832
Don,,-19.9967,148.1832
Don,,-19.7392,147.3508
Don,,-19.9814,148.2149
Don,,-20.0237,148.1309
Don,,-20.0608,148.1246
Don,,-19.7834,147.5411
Don,,-19.9999,148.1749
Don,,-20.0912,148.0969
Don,,-19.9928,148.1561
Don,,-19.9928,148.1561
Don,,-19.9928,148.1561
Don,,-19.9807,148.1911
Don,,-19.9807,148.1911
Don,,-19.9807,148.1911
Don,,-20.0596,148.1758
Don,,-20.1243,148.1008
Don,,-20.0651,148.1713
Don,,-20.0725,148.1657
Don,,-20.0836,148.1544
Don,,-19.8107,147.4811
Don,,-19.9921,148.1907
Don,,-19.9921,148.1907
Don,,-19.821,147.5702
Don,,-20.001,148.1829
Don,,-19.982,148.2198
Don,,-19.9792,148.2202
Don,,-20.0168,148.1975
Don,,-20.0023,148.1873
Don,,-20.0319,148.2011
Don,,-19.9841,148.2262
Don,,-20.0303,148.1617
Don,,-20.1071,148.1337
Don,,-19.7796,147.393
Don,,-19.989,148.2291
Don,,-20.1023,148.1007
Don,,-19.7782,147.4475
Don,,-19.8843,147.7014
Don,,-19.7601,147.4005
Don,,-19.9806,148.2077
Don,,-19.9806,148.2077
Don,,-19.9737,148.2256
Don,,-19.9737,148.2256
Don,,-20.0168,148.1975
Don,,-19.7627,147.4772
Don,,-19.7459,147.41
Don,,-19.979,148.2277
Don,,-19.979,148.2277
Don,,-19.979,148.2277
Don,,-20.0666,148.108
Don,,-20.1503,148.1303
Don,,-20.1027,148.1163
Don,,-20.0108,148.1884
Don,,-20.0118,148.13
Don,,-20.0287,148.148
Don,,-19.982,148.2027
Don,,-19.982,148.2027
Don,,-20.0455,148.1791
Don,,-20.0455,148.1791
Don,,-20.0065,148.2085
Don,,-19.978,148.2011
Don,,-19.978,148.2011
Don,,-20.1147,148.1438
Don,,-19.9861,148.1768
Don,,-19.9787,148.2053
Don,,-19.9787,148.2053
Don,,-20.0829,148.1818
Proserpine,,-20.3374,148.4199
Proserpine,,-20.3701,148.5893
Proserpine,,-19.9983,148.2238
Proserpine,,-20.3798,148.588
Proserpine,,-20.364,148.5129
Proserpine,,-20.364,148.5129
Proserpine,,-20.3481,148.445
Proserpine,,-20.344,148.5226
Proserpine,,-20.3741,148.5508
Proserpine,,-20.3781,148.564
Proserpine,,-20.4039,148.5685
Proserpine,,-19.9921,148.2318
Proserpine,,-19.9921,148.2318
Proserpine,,-20.3373,148.4814
Proserpine,,-19.9891,148.2367
Proserpine,,-19.9891,148.2367
Proserpine,,-19.9891,148.2367
Proserpine,,-20.3324,148.4893
Proserpine,,-20.3211,148.4907
Proserpine,,-20.4274,148.5055
Proserpine,,-20.4188,148.5836
Proserpine,,-20.3076,148.5338
Proserpine,,-20.3518,148.543
Proserpine,,-20.3219,148.4647
Proserpine,,-20.4398,148.5907
Proserpine,,-20.3415,148.5282
Proserpine,,-20.4219,148.6075
Proserpine,,-20.0073,148.2164
Proserpine,,-20.3645,148.5162
Proserpine,,-20.3337,148.6339
Proserpine,,-20.3177,148.5288
Proserpine,,-20.327,148.4674
Proserpine,,-20.3562,148.6105
Proserpine,,-20.34,148.5531
Proserpine,,-20.3867,148.5483
Proserpine,,-20.3292,148.5139
Proserpine,,-20.3365,148.4492
Proserpine,,-20.3737,148.4977
Proserpine,,-20.4079,148.6093
Proserpine,,-20.366,148.5649
Proserpine,,-20.3647,148.4847
Proserpine,,-20.3842,148.5126
Proserpine,,-20.3842,148.5126
Proserpine,,-20.3617,148.5541
Proserpine,,-20.3328,148.5271
Proserpine,,-20.3644,148.5537
Proserpine,,-20.3407,148.5042
Proserpine,,-20.3953,148.6112
Proserpine,,-20.3459,148.5527
Proserpine,,-20.3438,148.6323
Proserpine,QUATERNARY - UNDEFINED,-20.5048,148.5825
Proserpine,,-20.3551,148.4859
Proserpine,,-20.4213,148.6419
Proserpine,,-20.4086,148.5806
Proserpine,,-20.391,148.5782
Proserpine,QUATERNARY - UNDEFINED,-20.5384,148.6567
Proserpine,,-20.3715,148.5639
Proserpine,,-20.3925,148.5935
O'Connell,CARMILA BEDS,-20.737,148.6007
O'Connell,QUATERNARY - UNDEFINED,-20.5749,148.597
O'Connell,QUATERNARY - UNDEFINED,-20.5672,148.6179
O'Connell,QUATERNARY - UNDEFINED,-20.5451,148.6316
O'Connell,QUATERNARY - UNDEFINED,-20.5407,148.6443
O'Connell,QUATERNARY - UNDEFINED,-20.5603,148.4949
Pioneer,,-21.1473,148.8097
Pioneer,QUATERNARY - UNDEFINED,-21.1361,149.1322
Pioneer,,-21.1945,148.7224
Pioneer,,-21.1325,149.1161
Pioneer,,-21.2,148.7653
Pioneer,,-21.1235,148.8713
Pioneer,,-21.2028,148.7773
Pioneer,,-21.1674,148.7484
Pioneer,,-21.121,148.8996
Pioneer,,-21.1491,148.7196
Pioneer,,-21.1491,148.7196
Pioneer,PIONEER RIVER ALLUVIUM,-21.1507,149.1321
Pioneer,,-21.1422,148.5905
Pioneer,,-21.1422,148.5905
Pioneer,,-21.168,148.7543
Pioneer,,-21.168,148.7543
Pioneer,,-21.1442,148.9979
Pioneer,,-21.1624,149.1829
Pioneer,,-21.1624,149.1829
Pioneer,,-21.1737,148.8118
Pioneer,,-21.2256,148.8192
Pioneer,,-21.1505,148.8985
Pioneer,,-21.1263,148.6797
Pioneer,,-21.1263,148.6797
Pioneer,,-21.1596,148.8316
Pioneer,,-21.1687,149.1948
Pioneer,,-21.1687,149.1948
Pioneer,,-21.1248,148.9256
Pioneer,,-21.1483,148.972
Pioneer,,-21.1734,148.6915
Pioneer,,-21.2292,148.7721
Pioneer,,-21.1509,149.1321
Pioneer,,-21.312,148.8395
Pioneer,,-21.1262,149.052
Pioneer,,-21.1624,149.1829
Pioneer,LIZZIE CREEK VOLCANIC GROUP,-21.1214,149.0918
Pioneer,,-21.1432,148.9279
Pioneer,,-21.194,148.7417
Pioneer,,-21.1655,148.6962
Pioneer,QUATERNARY - UNDEFINED,-21.1542,149.1757
Pioneer,,-21.1461,148.8515
Pioneer,,-21.1687,149.1948
Pioneer,,-21.1434,149.1939
Pioneer,,-21.1369,148.6304
Pioneer,,-21.1198,148.9525
Pioneer,QUATERNARY - UNDEFINED,-21.1542,149.1757
Pioneer,,-21.1321,148.6881
Pioneer,,-21.1321,148.6317
Pioneer,,-21.1397,148.6303
Pioneer,,-21.1397,148.6303
Pioneer,,-21.195,148.7557
Pioneer,,-21.2432,148.78
Pioneer,,-21.1364,148.8291
Pioneer,,-21.1381,148.8471
Pioneer,,-21.1847,148.8264
Pioneer,,-21.1504,148.9966
Pioneer,,-21.1446,149.0261
Pioneer,,-21.2689,148.8148
Pioneer,,-21.1838,148.7826
Pioneer,QUATERNARY - UNDEFINED,-21.1051,148.7236
Pioneer,,-21.1335,148.7267
Pioneer,,-21.2166,148.753
Pioneer,,-21.1817,148.7532
Pioneer,,-21.0941,148.8076
Pioneer,UNDIFFERENTIATED,-21.1496,149.166
Pioneer,,-21.1557,148.7374
Pioneer,,-21.2029,148.7644
Pioneer,,-21.1384,148.5903
Pioneer,,-21.1384,148.5903
Pioneer,,-21.1796,148.7215
Pioneer,,-21.1257,148.8072
Pioneer,,-21.1475,148.8767
Pioneer,,-21.1992,148.7506
Pioneer,,-21.1531,148.772
Pioneer,,-21.3069,148.8314
Pioneer,,-21.1359,148.8966
Pioneer,,-21.2865,148.8255
Pioneer,,-21.1434,149.1939
Pioneer,,-21.1463,149.0486
Pioneer,,-21.1354,148.9138
Pioneer,UNDIFFERENTIATED,-21.1543,149.1764
Pioneer,QUATERNARY - UNDEFINED,-21.1496,149.166
Pioneer,,-21.1585,148.814
Pioneer,,-21.1605,149.0794
Pioneer,,-21.1774,148.7457
Pioneer,,-21.2026,148.7767
Pioneer,PIONEER RIVER ALLUVIUM,-21.1515,149.152
Pioneer,,-21.2125,148.768
Pioneer,,-21.2147,148.7769
Plane,,-21.3092,149.1828
Plane,,-21.2338,149.0851
Plane,BAKERS CREEK ALLUVIUM,-21.2274,149.1523
Plane,BAKERS CREEK ALLUVIUM,-21.2274,149.1523
Plane,,-21.235,149.1564
Plane,,-21.2653,149.081
Plane,,-21.2065,149.1182
Plane,,-21.2065,149.1182
Plane,,-21.2313,149.1224
Plane,,-21.2194,148.9585
Plane,,-21.1721,149.0041
Plane,,-21.1813,148.8977
Plane,,-21.1698,148.8605
Plane,,-21.3464,149.1452
Plane,,-21.2455,149.1822
Plane,,-21.2338,149.0851
Plane,,-21.1703,149.1946
Plane,,-21.307,149.1227
Plane,,-21.2411,148.9626
Plane,,-21.2434,149.1053
Plane,,-21.1681,149.1275
Plane,,-21.1681,149.1275
Plane,,-21.2257,149.1248
Plane,,-21.2257,149.1248
Plane,,-21.184,149.1095
Plane,,-21.184,149.1095
Plane,UNDIFFERENTIATED,-21.3715,149.1656
Plane,,-21.262,148.9763
Plane,,-21.2868,149.0186
Plane,,-21.18,149.1723
Plane,BAKERS CREEK ALLUVIUM,-21.222,149.1392
Plane,BAKERS CREEK ALLUVIUM,-21.222,149.1392
Plane,,-21.1845,148.9718
Plane,,-21.1856,149.1512
Plane,,-21.2122,149.0966
Plane,,-21.1762,149.0773
Plane,,-21.2686,148.9873
Plane,,-21.2556,148.9599
Plane,,-21.351,149.1333
Plane,BAKERS CREEK ALLUVIUM,-21.2456,149.1822
Plane,BAKERS CREEK ALLUVIUM,-21.2456,149.1822
Plane,,-21.2228,149.1533
Plane,,-21.3009,149.0361
Plane,,-21.4023,149.1966
Plane,,-21.1819,149.1722
Plane,,-21.1819,149.1722
Plane,,-21.2902,149.0684
Plane,,-21.3015,149.0832
Plane,BAKERS CREEK ALLUVIUM,-21.1842,149.1435
Plane,,-21.2301,149.1783
Plane,,-21.2301,149.1783
Plane,BAKERS CREEK ALLUVIUM,-21.2455,149.1822
Plane,,-21.1568,149.0476
Plane,,-21.2477,148.9883
Plane,,-21.2018,149.1264
Plane,,-21.2018,149.1264
Plane,,-21.184,149.1095
Plane,QUATERNARY - UNDEFINED,-21.2424,149.1681
Plane,BAKERS CREEK ALLUVIUM,-21.187,149.1637
